user_id,book_id
17009,5846
17009,1441
17009,9119
17009,195
17009,396
17009,4898
17009,2757
16899,4152
17073,1682
17073,3529
17073,565
17081,2620
17081,2649
17081,1553
17081,4730
17081,2901
17081,205
17081,76
17081,171
17081,66
17081,230
17081,451
17081,471
17081,260
17081,2934
17081,448
16417,2637
12002,7598
4934,997
1477,291
17152,1216
17152,7458
17152,5297
5580,4672
17073,177
17207,700
12623,924
12623,1214
12623,395
12623,366
12623,2290
12623,7522
12623,2841
12623,126
12623,2162
17232,682
17232,111
17232,291
17232,982
17232,2026
1037,665
12418,5777
16904,8586
16904,1404
439,1116
439,1443
17267,3709
17267,2165
17267,1107
17267,310
17267,901
17267,2948
17267,5154
7801,1570
17267,2704
17267,302
17267,761
17267,647
17267,1748
17267,1417
17267,1713
17267,2581
7801,1783
17267,115
7801,1121
17267,517
17267,35
17267,3231
2066,4751
17277,877
17277,1597
17277,11
7430,870
17267,7332
17267,1529
17316,2253
17316,208
17316,424
11208,3508
17329,625
17329,46
14056,8175
14056,9966
13629,3007
17359,35
17359,8683
17359,396
17359,2133
17359,1011
17359,440
17359,4347
17359,2498
17359,9176
17398,3484
17398,4810
17267,140
17267,1294
17222,8623
17222,1485
17405,2165
17405,4
1037,870
6596,2275
17434,185
17434,2520
13381,1791
13381,3593
13381,817
13381,635
13381,595
13381,312
13381,2392
17440,532
17440,4075
17440,3075
17440,124
17440,135
17440,584
17440,273
17440,1867
17440,4851
15010,1
15010,95
15010,129
17450,4994
17450,1176
17450,2255
17450,7453
17450,6829
17450,124
17450,768
17450,1892
17450,6366
17454,3676
15727,756
17475,821
17475,46
17475,445
17475,128
17475,355
17475,1162
17501,2190
17501,1179
17501,899
17501,3139
17501,7859
17501,1605
17501,63
17501,700
17501,47
17501,4368
17501,6375
17501,417
17501,764
17501,239
17501,1745
17501,1785
17501,3010
13189,3866
17501,6661
17454,7297
17454,6547
17454,1974
17528,3142
1088,289
1088,97
1088,87
1088,60
1088,233
1088,646
1088,650
1088,820
1088,883
1088,1584
1088,1079
1088,1202
1088,305
1088,3131
1088,9036
17559,325
17559,11
17559,124
17559,45
17559,249
17559,1021
17559,3287
17559,290
17559,916
17559,495
17559,1515
17559,5274
17559,3598
17559,265
17559,1184
17559,6880
17559,3381
17559,7
17559,26
7075,374
17580,2651
17580,4684
17580,914
17580,7737
17580,6249
17580,1
17617,138
17617,2709
17617,7859
13381,4367
17617,924
17617,185
17617,638
17617,1064
17617,1520
17617,1019
17617,115
17617,1011
17617,982
17617,5199
17617,2107
17617,771
17617,5765
17617,2481
17617,1851
17617,2253
17617,4906
17617,5625
17617,208
17617,592
17617,142
17617,410
17617,7783
1429,6877
1429,67
16899,2359
13381,1378
13381,208
12930,1201
17678,129
17678,1196
17678,104
17678,62
17718,924
17718,124
17718,7827
17718,1978
17718,779
17718,4473
17718,2612
17718,697
17718,186
17718,2967
17718,638
17718,649
17718,6877
17718,557
1761,325
1761,142
1761,225
12418,124
12418,249
1761,1095
12418,238
12418,8323
1088,22
17747,1381
17747,4405
14817,2319
14817,338
14817,89
14817,195
14817,269
14817,312
14817,309
14817,1585
14817,234
14817,1575
14817,173
14817,198
14817,138
14817,991
17804,45
17804,304
17804,574
17804,913
17804,6988
17804,1441
17804,8463
17804,4013
17804,167
17804,366
17804,4367
17804,261
8028,516
17876,2084
17876,3314
17876,7003
17876,856
17876,1290
17876,649
17883,4418
17883,6919
17883,405
17883,115
17883,4021
17883,67
17883,1833
17883,1216
17883,249
17883,1024
17883,212
17883,300
17883,4166
17883,8992
17883,534
17883,2255
17883,193
17883,439
17883,221
17329,396
8460,2298
8460,3071
8460,217
8460,46
8460,378
8460,268
8460,916
16941,135
17876,3239
17876,360
17876,2385
17876,5867
17876,4200
17876,1367
17876,2873
17876,593
17876,1546
17876,6152
17952,5208
17952,2579
17952,516
17952,587
17952,9280
17952,5051
17952,3356
17952,2247
17952,396
17952,924
17952,67
17952,1757
17952,2757
17952,779
17952,2612
17952,697
17952,249
17952,54
17952,572
17952,1190
17952,1324
17952,771
17952,4120
17952,474
17952,819
17952,1344
17952,2295
14620,2543
14620,129
14620,8923
14620,3946
2331,665
17876,2262
17876,89
17876,8165
17876,2228
17876,903
321,106
321,3425
321,8654
321,664
321,3519
321,1851
321,8655
321,185
321,822
321,3180
321,649
321,215
321,110
321,16
321,6329
321,8619
321,2831
321,1888
18031,5454
18031,8528
18031,8691
321,779
321,5101
18031,271
18045,2464
18045,1114
18045,409
18045,658
18045,1334
18045,1055
18045,1458
18045,1758
18045,395
18045,264
18053,482
18053,424
18053,139
18120,5545
18120,4348
18120,2131
18120,557
18120,2298
18120,1969
18120,3071
18120,3342
16899,9102
16904,421
17405,139
17405,1532
17405,3847
368,2496
368,1334
14987,138
14987,531
14987,160
14987,154
14987,646
14987,125
14987,213
14987,2601
14987,529
14987,388
14987,1280
14987,782
14987,2076
14987,3022
14987,9357
14987,353
14987,478
14987,714
14987,1167
14987,4196
14987,1454
14987,375
14987,4974
14987,3886
14987,3657
14987,341
15856,421
17329,9419
13448,8691
18240,4217
17222,212
7210,771
7210,635
7210,546
7210,162
7210,255
7210,126
18250,877
18250,4432
18250,6379
18250,1199
18250,4554
18250,6425
18250,453
18250,929
18250,1715
18250,802
18250,1985
18250,152
6683,2192
18313,1224
18313,6756
18316,275
18316,19
18316,309
18316,649
18316,2154
14594,211
18342,8768
14746,4037
14746,9970
5944,179
5944,3444
5944,906
5944,249
3009,760
18031,677
18031,137
18031,265
18616,1757
18616,4146
18616,295
18616,1576
18616,2979
18616,2513
18616,5149
18616,8630
18620,150
18620,1552
18620,1757
18620,1011
18620,1867
18620,1136
18630,924
18630,144
18630,2418
18630,2520
18630,567
18630,104
18630,1334
18630,115
18630,8223
18630,653
18630,736
18630,701
18630,5187
18630,2559
18630,5358
7075,44
6596,110
18696,366
18696,1656
18696,2990
18696,1823
18696,106
18696,59
18696,2565
18696,8927
18696,1020
18696,518
18696,738
18696,1662
4005,9399
18714,46
18767,100
18767,295
18767,94
18767,396
18767,1096
18767,1309
18767,1954
18342,74
18620,421
18620,3142
18620,8289
18620,8433
18620,758
18620,6612
18767,2671
18767,63
18767,101
18630,1404
18630,270
18630,597
18630,6447
18630,997
18630,5933
18857,1565
18857,1458
18857,9302
18884,868
18884,1253
18884,857
18884,491
18884,175
18884,139
18884,254
18884,762
2838,5742
2838,7960
2838,1565
2838,1833
15864,1190
18884,46
18884,300
424,1575
14830,801
5624,3021
18968,512
18968,992
18968,646
18968,5
18968,322
18968,6932
6689,47
6689,417
6689,35
19010,295
19010,13
19010,55
19010,119
19010,121
19010,2005
19010,89
15102,1071
19010,3322
19010,432
19010,929
6689,1957
19010,389
19010,9070
230,193
230,779
230,820
230,396
13763,1612
13763,111
13763,241
13763,2005
13763,586
13763,3238
13763,166
13763,183
13763,36
13763,187
13763,254
13763,1302
13763,435
13763,1244
13763,9054
16858,906
16858,572
16858,2520
16858,215
19073,103
19073,518
19073,1
19123,526
19123,47
19123,212
19123,3742
19123,268
19171,113
19171,63
19171,196
19171,69
19171,978
12455,1370
12455,7059
19191,896
19191,869
19191,658
19123,893
19123,3866
19123,6594
19123,273
19123,57
18579,2053
18579,2259
18579,3643
12285,1515
12285,5932
19250,39
19250,753
19250,4554
19250,9113
19250,4146
19250,4613
19250,1064
19268,144
19268,881
18968,1462
19335,60
19335,113
19335,3180
19335,3210
19335,808
19335,212
19335,586
19335,300
19335,1848
19335,187
19335,929
19335,254
19335,2108
19335,2925
19335,101
19335,1771
19335,4845
19335,1381
19335,1102
19335,1441
19335,4493
19335,3789
19335,9495
8454,395
11291,1114
11291,1458
11291,1970
11291,8923
11291,8066
8833,1325
19413,4335
19413,239
19413,7360
19413,5392
19413,5648
19413,5563
17454,2186
17454,7917
17454,6064
17454,4140
17454,1247
17454,1132
17454,221
17454,1048
17454,3149
17454,124
17454,1216
17454,1485
17454,8886
17454,83
17454,531
17454,476
19493,664
19493,115
19493,57
19493,557
19510,28
19510,10
19510,9
19510,32
19510,7
19510,117
17454,1241
17454,968
17454,2441
19527,7029
19527,231
19527,2114
19526,7779
19527,2598
19541,6634
19527,268
19527,1515
19527,333
19527,300
19527,2000
19527,7561
19527,4920
19527,5177
19527,6012
762,2831
762,771
762,1051
4490,924
19573,208
3241,2637
3241,638
3241,924
6634,421
19268,317
19638,664
19638,2361
19638,1896
19638,1161
19638,2499
19638,131
19638,396
19638,1030
19638,5734
19638,895
19638,149
19638,265
19638,1114
19638,137
19638,1361
19655,1832
19655,649
19655,6243
19655,2005
19655,6779
5917,1565
6025,118
6025,2942
6025,9478
6025,1678
6025,2761
6025,5783
6025,839
6025,178
6025,2117
6025,404
19668,371
19668,360
19668,424
19668,225
19668,3498
19724,125
19724,31
19738,4788
19738,924
19738,1509
19738,181
19738,8902
2483,1322
2483,346
2483,129
2483,634
2483,587
6689,396
19724,1917
16146,5707
1041,1290
1041,856
1041,6
19850,515
19850,2708
19850,4694
19850,3811
19850,680
19850,329
19850,2579
19850,1066
19850,3148
19413,1190
19868,4368
19868,3941
19868,4085
19868,2430
19868,6488
19868,729
19868,6968
19453,570
19453,9
19453,16
19453,3641
19453,350
19453,877
16858,3243
19250,5807
14830,181
19850,47
19942,180
19942,744
19942,3172
19942,5387
12168,47
19944,3050
19944,450
12168,1792
12168,1024
12168,79
12168,341
12168,664
12168,291
12168,208
19958,1344
19958,92
19958,128
19958,256
19958,916
19958,767
19958,3951
12168,39
12168,3504
12168,727
12168,977
4816,3642
14841,1003
14841,3504
14841,3379
19738,522
19738,217
19738,887
19738,208
19668,7507
19668,87
19668,81
19668,973
20032,3860
20032,4069
20032,46
20032,106
20032,3769
20032,4893
20032,5377
20069,5907
20069,590
20069,574
20069,2584
20069,4638
20074,626
20074,3459
20074,269
20074,31
20074,1367
20074,6425
20074,2946
20074,70
20074,4296
8440,1757
12135,7055
12135,476
12135,682
12135,557
12135,424
12135,485
12135,1
12135,142
12135,764
12135,57
20074,4273
13743,3574
13743,2630
3009,208
3009,820
20076,564
20229,697
20229,1334
20229,1565
20229,421
20229,2824
20229,2133
20229,100
20229,2524
20229,139
20229,771
16858,115
20247,295
20247,1565
20247,11
20247,1011
18908,7898
18908,103
20332,195
20332,290
20332,4155
20332,916
20332,1024
20332,632
20332,369
20332,3723
20332,1252
20332,2628
20332,5320
20332,1919
20332,486
20332,5032
20332,4227
20363,16
20363,46
20363,1
20363,557
20363,290
20363,605
20363,1007
20363,1579
20363,9
20363,556
20363,651
20363,1373
20363,1075
20375,109
20380,3728
20380,1054
20380,325
2483,3416
2483,4583
2483,4956
2483,64
20380,147
20414,405
20414,557
20414,11
20414,1
20414,1421
20414,654
20414,5613
20414,111
20414,802
20414,374
20414,1969
20414,106
20414,8846
20414,3789
20414,92
20380,36
19895,106
19895,1404
19895,968
19895,1309
19895,1494
19895,199
19895,4055
19895,1910
19895,216
19895,258
19895,1
19895,5120
19895,1252
19895,775
20380,3711
20380,3318
368,867
20076,523
20494,294
20494,2563
20494,5473
20466,6257
20466,737
20466,2499
20466,3346
20466,2131
20466,3139
20466,333
20466,1672
20466,2598
20466,7147
20466,9219
20466,3217
5633,7268
20592,139
20592,7358
16904,6
19990,445
19990,3693
19990,308
19990,955
19990,1063
20380,958
20380,1771
20380,2187
20380,265
20634,3763
20634,124
20634,249
20634,31
20634,100
20634,6565
20634,122
20634,587
20634,9129
20634,2148
17450,7708
2421,119
2421,131
2421,117
2421,638
2421,520
2421,483
2421,895
2421,2953
2421,2945
2421,1660
4816,792
19738,6467
20873,374
11839,94
11839,265
11839,100
11839,453
11839,231
11839,1796
11839,8581
20896,6042
20896,6867
20896,5335
20896,9384
20896,6307
20896,848
20896,4383
20896,654
20896,5241
20896,2027
20896,6594
20896,901
20896,2133
20896,167
20896,326
20896,1757
20896,8666
20896,4418
20896,2742
20896,316
20896,258
20896,208
20896,1224
20896,408
20896,92
20896,297
20896,239
20076,139
11691,265
11839,710
11839,2357
11839,2498
11839,6327
11839,6243
20972,2077
20972,179
20972,7339
20972,7453
20972,4039
20972,771
20972,5146
20972,1710
20991,128
20991,122
20991,548
20991,3238
20991,7592
19944,1766
20740,537
20740,771
20740,5059
21028,1649
21028,94
21028,119
21028,100
21028,323
21028,669
21028,733
21028,937
21028,179
21028,71
21028,704
21028,3788
21028,8273
21028,231
21028,2251
21028,265
21028,2211
21028,3268
21028,132
21028,682
21028,467
21028,883
21028,688
21028,697
21028,300
11493,208
11493,103
11493,625
11493,265
11493,58
21215,238
21215,440
21215,2498
21215,290
21215,570
19850,6801
21106,233
21106,104
21106,570
21106,1317
21106,35
21106,231
21237,1523
21237,1302
21237,525
21237,2845
21237,376
21237,1807
21237,327
21237,5338
21237,6
21106,2636
21106,5482
21106,2117
21106,635
21215,4162
21215,1083
11839,2831
21215,1441
21215,1309
21215,1234
21215,604
21215,764
21215,1420
21215,7917
11839,2790
21257,113
21257,100
21257,408
21257,881
21257,2958
21257,2044
21257,2487
21257,568
21268,1269
21268,2180
21268,2596
19453,69
19453,2711
19453,6985
19453,98
19453,140
19453,215
21268,365
21268,477
9747,7836
9747,1365
9747,1598
9747,1949
9747,66
9747,6154
20059,3550
21366,493
21366,362
21366,174
21366,666
21366,747
21366,1491
21366,215
21366,2471
21366,1164
21366,3170
20059,343
20059,281
20059,123
21360,6648
20243,73
8178,97
8178,3080
8178,9068
21217,60
21439,574
21217,350
21217,1679
21217,546
20243,2943
20243,3912
20243,3503
20243,87
21487,3671
20243,1214
21525,216
21525,848
21525,496
21525,1404
21525,538
21525,126
21525,2439
21525,6105
21525,1185
21525,14
21525,233
21525,440
21525,925
21525,4197
21525,692
21558,2598
21558,1458
21558,1970
21558,1561
21558,113
21558,445
21558,896
21558,1310
21558,3551
21558,516
21558,591
21558,2856
21558,924
21558,322
21558,5583
21558,226
21558,149
21543,20
21607,567
21607,1386
21607,616
21607,333
21607,1833
21607,2679
21607,5648
21607,3386
4005,3010
4005,2240
4005,291
4005,42
4005,66
4005,387
4005,669
4005,1186
4005,118
4005,1094
4005,306
4005,5906
13137,4768
13137,2253
13137,1851
13137,2374
13137,128
13137,635
13137,31
13137,4412
20739,291
20739,1471
20739,295
20739,1235
20739,8655
21658,80
21658,291
21658,8843
21658,1814
21658,4893
21658,1778
21658,6802
21658,2079
21658,2211
5755,1204
11839,482
11839,654
11839,128
20243,1064
20243,654
20243,688
20243,323
20243,216
21728,106
21728,916
21728,2742
21728,779
21733,3088
21733,171
21733,273
21736,8
21736,1
21736,417
21736,6888
21736,7894
21736,7518
21736,7142
21739,101
21739,475
21739,47
21739,166
21739,2092
21739,4577
21739,2454
21739,1767
1037,421
21733,5932
21733,194
14575,34
21833,115
21833,119
21833,216
21833,1136
21833,906
21833,396
21833,186
21833,231
21833,1334
21833,421
21833,273
21833,440
21833,442
21833,432
21833,5467
21833,38
21833,2180
21833,270
21833,665
16541,1184
1041,7734
21788,3521
21788,897
21788,6169
21788,312
21788,1056
21861,159
21861,39
21861,183
21861,1807
21861,481
21861,11
21861,67
21861,2126
21861,1818
21861,81
21861,574
21861,538
21861,552
21861,875
21861,222
21861,2180
21861,242
21861,336
21861,47
21861,4214
21861,5066
21861,7104
21861,2343
21861,8753
21861,761
21878,574
21878,9554
21878,8396
21878,895
21878,211
21878,6909
21878,1088
21878,829
21878,7090
21878,1910
21878,2569
21878,124
21878,1137
21878,263
21878,1515
21878,1557
21878,6644
21878,1252
20032,4233
20032,5221
20032,7020
20032,8378
20032,7598
20032,1480
20032,2802
20032,4775
20739,956
21106,284
16541,430
16417,4216
22010,9621
22010,5191
22010,9065
22034,3019
1429,8867
2998,625
19453,6301
1037,115
1037,142
22270,499
22270,2479
22270,3973
22270,3212
22270,4219
22270,820
22270,268
22270,46
22270,34
22270,35
22270,326
22270,306
22287,150
22287,261
22287,4759
22287,111
22287,212
22287,572
22287,4383
22287,5563
22287,35
22287,40
22287,1322
22287,3941
22287,6681
22287,802
22287,1565
20740,6565
22319,2675
22319,13
22319,14
22319,664
22319,4383
22319,2411
22319,8323
21607,7564
21607,7828
21607,1072
4536,402
14016,192
19453,2294
12005,2852
22491,4669
22491,916
22491,6804
22491,2044
22491,1069
22491,4733
22491,7723
22491,162
22491,1073
22487,231
22487,848
9089,1019
10110,6830
10110,1374
22572,38
22572,3011
22572,2610
22572,1072
22572,1711
22572,3835
22572,398
22497,407
22497,111
22497,6110
2998,3180
22497,6631
22497,440
3241,537
11691,474
13580,6704
13878,46
13580,4704
13580,404
13580,697
19010,6924
19010,562
19010,2693
19010,1322
13878,3488
22497,39
22497,47
22497,35
6630,271
22843,859
22843,3544
6867,4497
6867,6102
6867,9978
13878,1310
16129,4697
7760,2102
7760,9524
7760,381
7760,124
7760,195
7760,68
7760,333
7760,1024
7760,1738
7760,4348
19171,2414
23004,829
23004,3346
23004,5915
23004,7176
23004,39
23004,36
23004,137
23004,1565
23004,197
23004,1064
23004,51
23016,5846
18433,1599
18433,439
23063,2943
23063,129
23063,22
23063,3845
23086,177
23086,113
23086,1444
23086,6863
23086,1073
23086,1509
23086,1953
23086,5626
23086,2366
23086,283
23086,666
23086,1382
23086,289
23086,924
23086,104
23086,2628
23086,4284
23086,2024
23086,405
23086,2494
23086,849
23086,1392
23086,4222
23086,4391
23086,691
23086,2948
23096,5531
23096,4485
23096,4080
23096,6157
23096,6471
23096,5274
23096,9833
23096,62
23096,312
20740,1657
20740,208
20740,973
20740,550
23109,9819
23109,9778
23109,4865
9399,9020
9399,5251
8315,4848
23172,669
19926,3317
23213,165
23213,2117
11957,354
22164,59
22164,95
22164,298
23096,619
23096,57
23096,2794
23096,3335
23096,1710
23096,1750
17652,36
17652,2074
17652,4036
17652,241
17652,1745
23303,34
11122,6863
11122,5127
2066,188
23303,110
19250,751
1037,2018
23481,1691
23481,1721
23481,1025
23481,2263
23481,1625
23481,2957
23481,639
23481,1726
23481,41
23481,175
23481,314
23481,1565
23481,5437
23481,316
23481,1460
23481,2250
23481,9253
23481,2321
23481,707
23481,2985
23481,47
23481,77
23481,1241
23481,374
23481,3071
23481,2680
23482,9280
23482,2620
23482,1088
23482,3878
23482,5448
23482,4091
23482,5358
23482,5378
23482,6553
23482,597
23482,977
17329,38
23497,365
23497,808
23498,8457
23498,115
23497,690
23497,329
23498,2612
23498,8057
23497,252
23497,2298
23497,973
23497,2290
23497,139
23497,183
23508,2263
23508,5625
23508,1069
23508,3598
23508,1156
23508,1096
23508,3409
22192,1367
22192,1698
5917,47
5917,113
5917,297
23376,8523
23558,8539
23558,4882
23558,2170
23558,95
23558,9115
17120,110
23558,473
23603,139
23603,1030
23603,2375
23603,254
22843,729
20243,139
18228,2345
19638,4407
19638,560
19638,1334
19638,95
19638,33
12982,1336
23063,1714
23768,196
23768,6012
23498,4697
17404,7233
7430,9970
23874,9737
23874,139
23874,31
23874,295
23874,441
23874,316
23874,764
23874,1582
23874,2917
23874,2510
21823,1371
21823,1886
23874,561
23874,3028
23874,4290
23874,273
23874,4858
23962,3314
23962,1641
23962,357
23962,131
23962,390
23962,401
21823,6307
20494,8443
20494,7095
20494,1429
23972,34
23972,31
23972,907
23972,2159
23972,924
23972,1565
23972,3682
23972,9107
23972,906
23972,1757
23972,1826
23972,2622
23972,1030
23972,482
23972,3606
23972,1612
23972,2830
23962,395
24011,6779
24011,1236
24011,4085
23892,355
23892,322
23892,5595
23892,417
23892,47
23892,124
23892,520
23892,3335
23892,6997
23892,327
23892,187
23892,2102
2125,9313
7005,3202
17454,2592
24176,1644
24176,522
24176,4983
24176,8361
24176,2612
24176,8452
24176,1758
24176,1159
24176,901
24176,3472
24176,7874
24176,1466
24176,1136
24176,697
24176,1487
24176,816
24176,1011
24204,31
24204,46
24225,614
20739,1761
20076,1252
23497,3568
23497,1068
23497,6644
23497,1970
23497,648
23497,1398
4052,682
24288,1420
1041,430
11073,1134
1136,4639
24326,117
24326,1771
24326,997
24326,1584
24326,1454
24326,396
24326,649
24326,1660
24326,1791
24326,254
24326,77
24225,6615
10133,5857
10133,1122
21621,2162
20076,33
15258,701
15258,2498
15258,3543
15258,6064
15258,1162
15258,537
15258,508
15258,973
15258,619
15258,254
15258,3657
15258,282
24396,6877
24396,8127
24396,924
24396,1164
24396,1449
15258,6453
24396,3450
16541,1657
17665,82
10110,3347
24567,142
24567,47
24567,60
24567,1055
24567,195
24567,70
24567,129
24598,1565
24598,241
24598,457
24598,1192
24598,300
24598,2565
24598,7541
24598,1404
24609,6425
24609,687
24609,4906
24609,3543
24609,3349
22913,4697
22319,6564
22319,55
22319,119
22319,103
22319,485
22319,520
22319,72
22319,270
22319,1404
22319,1441
22319,493
22319,362
22319,1106
22319,899
22319,289
22319,1073
22319,547
22319,557
22313,3038
22313,625
22313,2005
22313,304
22313,1553
22313,1481
22313,5177
22313,68
22313,233
22115,3446
22115,4341
24781,6634
24781,160
11839,162
24781,121
8572,135
24906,4370
24968,225
24968,79
24968,103
24968,1783
24968,3642
24968,778
24968,55
24968,131
24968,204
24968,341
24968,65
24968,293
24968,560
24968,478
24968,1434
24968,701
24968,1477
24968,1681
24968,271
24968,1214
24968,54
24968,570
24968,476
12417,3727
19755,41
19755,829
19755,1555
9089,35
9089,180
6658,870
6658,6007
25030,973
25030,46
24288,870
25065,291
25098,2681
25098,2651
25098,9134
25098,2397
25098,2784
25098,788
24968,106
24968,576
24968,3853
24968,1167
15813,2649
15813,828
15813,2451
24968,233
13745,142
25182,4035
25182,349
25182,1132
25182,1247
25182,2668
25182,1217
16166,295
16166,421
16166,1334
25155,6405
25155,350
25155,910
25155,4
25155,102
25155,129
25155,158
25155,1214
25155,374
25155,872
25214,341
25214,4454
18908,1064
3857,1055
23776,4216
23776,4940
23776,2579
23776,57
23776,287
23776,743
23776,2035
25278,233
20739,5070
20375,193
25415,3387
25415,2499
25415,3346
25415,2709
25415,387
25415,560
25415,540
18968,697
25448,228
25448,207
25448,35
25448,132
25448,312
25448,1640
25448,3207
25448,7552
25448,1069
25448,6548
25448,7341
25448,448
25448,1855
25448,2044
25448,7727
25448,4395
22202,5812
19010,2817
2483,76
2483,48
2483,67
2483,181
6658,401
18968,978
13035,779
13035,701
24791,1465
24791,572
24791,289
24791,45
24791,38
25389,38
25389,697
17152,1334
25389,150
25389,273
11678,47
11678,310
11678,1144
11678,198
11678,255
25415,264
25415,6842
25415,3529
25415,2297
25415,2142
25415,8564
25415,2952
25521,4885
25678,648
23711,55
7760,1836
7760,445
7760,1252
7760,7938
14830,2708
15608,7721
1477,8540
24683,494
8828,83
25812,1516
25812,4330
25812,5088
25812,576
25812,4485
25812,5806
25812,4695
25812,6272
25812,8011
7005,194
7005,7401
12623,290
12623,1460
25872,295
25872,424
25872,70
25872,441
25872,1826
25872,2354
25872,9614
10691,1094
25925,1565
25925,564
25925,74
25938,8931
25938,295
25938,808
25938,2005
25938,374
25938,1710
25938,2117
25938,4827
25938,239
25938,441
25938,8683
25938,688
25938,197
25938,230
25938,109
25938,1532
25938,1449
25938,2279
25938,1976
25938,2321
13035,179
24791,2357
24791,604
24791,1440
24791,744
24791,4117
25925,802
25925,46
20739,822
20739,2044
20739,5531
26018,6154
26018,3581
25931,4697
14839,426
10537,217
10537,896
10537,3837
10537,1190
10537,978
26053,174
23711,653
19668,6307
19668,7138
14936,1816
26097,2591
26097,1879
26097,30
26097,6
26097,132
13448,1100
3122,3819
3122,1715
3122,2996
6130,5220
6130,3766
6130,2704
6130,864
3122,385
3122,6605
26097,363
26097,1679
26097,17
25931,106
25931,1404
26181,372
26181,787
26181,4845
26181,4099
26181,4478
26181,881
25472,162
25472,70
25472,3675
25472,2298
25472,87
25472,256
26236,190
26236,1791
26236,4302
26236,6199
26236,2018
26236,6474
26236,3618
12930,219
26236,1439
26282,3
26282,249
26294,1293
26294,988
26294,1192
26294,987
26294,252
26294,294
26294,2447
26294,175
26294,2619
26294,1397
26294,960
26294,2120
26294,1323
26294,1032
26294,11
26294,22
26294,31
26294,45
26294,33
26294,47
26294,118
26294,273
26294,87
26294,981
26294,166
26294,2711
26294,667
26336,87
26336,659
26336,3872
26336,6648
26336,775
26336,4810
26336,171
26336,230
26336,97
26336,471
26336,133
26336,427
26336,597
26336,94
19948,2565
14929,988
14929,1528
26320,1440
26320,45
26320,5387
26236,379
26320,5549
26320,4792
26320,4894
21975,185
2483,2257
26398,100
26398,587
26398,119
26398,1334
26398,697
26482,456
26482,4629
23711,173
3009,396
11691,1205
11691,3540
26496,95
26236,3446
26511,3781
26511,1276
26511,756
26511,632
26511,1437
26511,379
26511,2476
26511,933
26511,3941
26511,166
26511,16
26511,2675
26511,619
26511,408
26511,881
26511,185
26511,111
26511,1164
26511,2210
26511,4044
26511,494
26511,1051
26511,2943
26511,700
26511,457
26511,6285
26511,208
26511,973
26511,1378
26525,1791
26529,3077
26529,2076
26529,1639
26529,3350
26529,327
26529,122
26529,263
26529,31
26529,340
26529,486
26529,247
26529,22
26529,1934
26529,787
26529,1331
26529,92
26529,8753
26529,1783
26496,6282
26496,584
9010,7777
8043,154
21621,45
14372,2253
26529,80
25472,4220
25472,414
26665,896
26665,3766
12806,894
12806,3317
12806,729
9783,642
2483,8306
2483,66
2483,229
2483,10
2483,72
24683,8385
26729,6892
26729,1204
26729,815
26729,924
26729,1583
26729,7953
26729,2498
26729,2496
26750,133
26750,350
26750,209
26750,120
26753,1496
26753,232
26753,205
26753,5506
26753,6152
26753,789
26753,890
26753,6156
26753,1272
26753,1519
26753,1223
26753,1816
26753,3287
26753,1188
26753,8320
25840,3088
26753,5947
26236,745
26800,4592
26800,350
26800,697
26800,300
26800,1324
26800,82
26800,758
26800,582
26800,5634
26800,426
26800,284
26800,1681
368,194
17207,6072
13962,395
13962,1031
18100,4999
19944,3690
24232,5191
24232,816
26942,649
26942,1090
26942,7540
26942,1160
26942,1620
26942,654
20740,1565
25521,39
22625,306
22625,410
22625,397
22625,494
22625,561
25521,9780
22625,167
1449,754
1449,638
26985,2177
27031,360
27031,665
27031,1722
27048,2994
27048,1587
27048,7597
27048,591
27048,924
27048,1030
27048,268
27048,2628
27048,745
27048,2494
27048,6829
27048,5634
27048,139
27048,282
27048,2766
27048,81
27048,1083
27048,4704
27048,4137
27048,2051
27048,1386
11073,2145
16587,1985
26753,121
26753,426
26753,520
26753,637
26753,7603
27045,666
27045,5384
27045,745
27045,4147
27045,1745
22625,5209
22625,4098
27125,9508
27125,3557
27125,1100
27125,6458
27125,1011
27125,9309
27099,2114
27125,139
14590,802
14590,6
14590,385
14590,404
14590,2263
23576,1909
20221,1496
23711,217
8959,978
27125,3134
26665,147
26665,435
26665,325
26665,8330
26665,468
26665,2598
26665,2114
26665,9065
26665,1192
26665,1051
25327,323
25327,757
27275,4407
27275,1185
27275,1100
27275,186
27275,60
27275,1509
27275,208
27275,38
27275,67
27275,927
14411,57
14411,87
21366,964
26800,338
26800,68
21366,2669
21366,7493
21366,4049
21366,3006
27322,38
27221,2164
27361,872
27361,773
27361,103
27361,451
27361,513
27361,34
27361,3171
27361,1240
27361,47
27361,46
27361,825
27361,440
27361,1313
27361,4995
27361,929
27361,441
27361,1715
27361,6760
27361,5144
27361,5685
27370,322
27370,2170
27370,666
27370,2943
27370,283
27370,377
27370,472
27398,3090
27125,106
407,5942
27370,115
27370,421
27370,482
27370,765
27370,3268
27125,816
27125,197
27448,393
27448,946
9561,867
9561,584
14890,4359
14890,432
14890,809
14890,1
14890,222
14890,31
26236,969
26236,1877
27492,6804
27492,2834
27492,775
27460,65
27460,592
19944,5288
3502,6946
3502,74
3502,662
27492,1047
27492,36
17277,316
17277,2279
9783,30
16587,4488
12623,559
25521,7469
12623,1949
27513,185
9830,39
13035,559
25164,265
25164,2822
25164,7738
26525,804
26525,55
26525,241
27612,4161
27612,1084
